PEF,ROP,ILD,Cp,WOB,RHOB,CGR,vs,vp,PP
3.0603168728983476,15.648761199078363,833.4391607262323,1.043109485718776e-06,10.918576317737621,2.481346490180823,20.340355363456233,101.1557839761624,50.512122156214666,4647.00928133267
3.0989361221936162,13.453185406617939,801.6766566086874,1.016809618165694e-06,10.729138702105912,2.6174147960210963,20.892085569377684,97.58324584497447,50.60834948059687,4674.177826623819
2.9858710128579453,15.884000978592397,818.798013618928,1.0271796410543764e-06,10.216650136457195,2.478721556713491,20.013551607088818,92.5985290588991,47.28556015410182,4743.080374156623
2.9765464149347776,14.132195520353198,802.9771722928077,1.009690620945824e-06,10.766073796635196,2.377829568093763,22.255807991336315,95.7618645790506,52.319261123660716,4522.176604541163
3.2297955233225975,14.971941294587573,814.966002349403,9.695127572065918e-07,10.218549127833013,2.5875591212067466,20.466684366976114,96.22099686548594,48.546159264794355,4755.726354332033
3.299938441214853,14.51465109107408,787.706560543037,1.0458147506505075e-06,10.381027182191223,2.492418704118824,20.103426984297137,91.74431291654606,50.50712012633047,4602.9789523322415
3.123110323506512,14.411125171336517,727.9199653197539,1.105549186383982e-06,10.741395254160713,2.5163693933771025,19.650736989311035,93.86457930691384,52.674539431996536,4505.09464249285
3.2599424025345316,15.907039663388597,802.3737506784407,1.0342942816329889e-06,10.797542500669955,2.6750337685500916,21.22782895665605,94.55066072160905,52.19910533580148,4780.980327977005
3.181501728387357,14.9197632213523,852.7221220298919,1.0433512645892578e-06,10.17260819209718,2.511546361739225,21.04589582497136,101.4635539920987,50.40947451896403,4953.810420635684
3.0571591419144317,15.41798146031043,836.801691120999,1.0632003590555865e-06,11.1414041255749,2.5428919703024246,19.940591487527872,87.40978838664702,49.6153398458477,4811.547365460035
3.1855334540332287,15.181663335492726,838.1703083914875,9.824829736364649e-07,10.945535420021304,2.395460806871041,20.819589823677234,99.9493587053176,52.25865261266671,4849.750565580066
3.335451322608075,15.503506165851334,847.0147027424366,1.1060561126660691e-06,10.408785014573114,2.492122371833037,19.127067643098762,91.78221765436513,51.71433556991642,4580.754068477721
3.1396384549011267,15.262973756396676,810.0698090631154,1.0444208330049087e-06,10.061360033234408,2.575718457375755,20.511003062942464,90.12668173072113,49.11471695061381,4380.250923484649
3.3430500504593965,14.43817362256004,813.6790838047091,1.1041957084687394e-06,10.668533449939822,2.358167993722419,20.73418730662664,99.86638985900959,48.76396100705145,4959.35679728057
2.8182543202257357,15.828838018952258,787.4595387844905,1.0066297424078937e-06,10.549150108118909,2.5350183434408247,21.76152799297418,98.16242596782004,46.19495844873103,5066.208417808535
3.2537148020528055,14.92452301782248,797.2982593410602,1.1129898371463936e-06,10.799404544894873,2.5251546574582613,19.747146477295598,100.16138306157677,50.68575184915822,4971.555387668356
3.163127576291572,14.280068851879449,827.499666211626,1.0702236735661288e-06,10.604464300003109,2.5193690886748574,19.33824786697036,98.43523063350874,50.21372662635532,4620.77507873929
3.1164295430903723,14.970402390820528,846.6031772713321,1.061512676239112e-06,9.905896463598946,2.619770834692224,19.655239622653117,103.24454975838067,52.675282996701995,4468.416249502108
3.1677406097464043,16.14875128142797,803.3019761972146,1.0487654608055483e-06,10.613313452432292,2.5492683656322654,19.300264250193596,97.52226578745244,51.11410744367574,4486.139185384066
2.907075878856223,15.755438452790854,793.3594492227597,1.029205326531719e-06,10.658875915222565,2.6645580821677375,21.485861608181757,94.79830654876729,53.0849557069319,4371.321681628057
3.132392226230109,15.027698548694309,808.0250718073693,1.0899840798059803e-06,11.074562660953436,2.4160205306328084,21.664114868171765,96.70901294857299,48.99450294792476,4667.952071212748
3.2073320766128375,15.030290437583142,827.5417100464656,1.0463825459342159e-06,10.50888662719522,2.5298968402248954,20.666771369028506,100.15075245736351,52.70016255919417,4990.3622980835735
3.3512161391562736,15.050097158554875,761.530795653805,9.591290293601347e-07,11.547406335101398,2.5249185607329605,21.40749565335416,92.43598962453781,49.34389474067226,4663.712735619596
3.100528980964983,16.51600315441705,734.0674226363035,9.949976971609155e-07,10.002644614292212,2.4089804715615757,20.52480805493229,92.92740661914348,51.98352855464136,4748.123993475966
3.065710420294016,15.485267286712798,790.6060636777015,1.0342956785572513e-06,11.409407167215312,2.6130895905408718,20.342731627103277,94.24117664097916,47.47837196269185,4950.691629600211
3.106543961680391,15.517671059186863,769.0302531967621,1.0554700276663434e-06,10.753488783010264,2.7510667078104873,20.153328023351673,87.39219706881686,50.89969732554842,4617.727226920883
3.2883246971370523,15.887071499091387,792.1731470807008,1.0406820738565088e-06,11.234294128725828,2.515504897877698,20.17677356820756,95.95750570836785,46.42688374414235,5076.942643924521
3.215914705454689,15.407030210951682,803.9282594765712,1.0944255074418375e-06,10.905571336011125,2.5682713727687565,19.17023548460265,88.23529486948185,49.896507618451444,5069.97453753799
3.108871706644532,15.106100753488693,794.1451565769532,9.625625928251337e-07,11.376855602666542,2.5261290257666915,20.65649979070518,95.6430006082707,51.3289064164768,4672.264239305043
3.2434283923977945,15.147358242312547,855.9054660502827,1.0505439043740995e-06,10.722142215241858,2.445950769961261,20.41245965501014,98.74896409399383,49.3942258202486,4589.467805352498
3.192529144115264,15.226535446952491,819.5825873374013,9.69050237785618e-07,10.421862805598142,2.334629730578139,21.06016895266911,93.62972753134362,48.33064838881679,4830.1547261251135
3.305478375371534,15.250533057670983,818.8337707657031,1.0773180978031316e-06,11.530870739990172,2.4471265524955754,20.531978084072993,101.85904982506587,52.16310716495942,4634.862728024132
3.0947655298649104,15.72089507369145,829.3490392490365,1.0420937194557799e-06,10.871348394531564,2.37819707344799,20.327300754351462,89.88365692600425,50.251629259812475,4483.808719420283
3.1444264819771495,15.31102710714565,772.4425795505205,1.0641122012312798e-06,11.02780454582488,2.6902979474916733,19.752290630690453,100.0144356839731,49.47720904224019,4943.398391297494
3.1381836048958593,15.730138781135144,843.052083736057,1.010866002931856e-06,11.481314851672057,2.5072212002875256,20.52955089861882,98.04869656675916,50.55505074452848,4932.366085418921
3.0034345489610783,15.235934247116793,807.0562330922431,1.1011595616007942e-06,10.498915301360835,2.4841639242623743,21.080105808061848,88.92191186290798,55.79896061992418,4733.869428890024
3.2300031056480054,15.336376186654562,831.3227116406284,1.0917191480788635e-06,11.22204706022622,2.6088181553891285,19.54383520490187,105.83359816672596,52.80965560418352,4467.998910619573
3.2275486435846257,14.069088542265765,774.9939813491019,1.073023529826024e-06,10.712102241007676,2.406372958927808,20.557163177940996,95.2420155041352,52.83320932752967,4475.321105671701
3.196849940622998,15.85487769937054,759.4798461778981,1.0436142512627473e-06,10.922927013757006,2.4423313925901398,20.681497065778117,92.1388353035621,51.37012838158058,4728.100932504223
3.168187952306963,15.509310786333257,836.4065874798017,1.0738931076529308e-06,11.022767689286065,2.526681013949131,19.906811753970615,90.12067594064483,50.831765748754925,4614.853120815935
3.01902141091751,15.911094475643836,822.2058293700944,1.0203591469942452e-06,10.340843313020947,2.6237207581945388,20.018446561580948,94.66002723007523,45.660366308457675,4645.846699383418
3.1483225470459906,13.530412323450445,780.8796667490877,1.0865027292949845e-06,10.667979680839847,2.5707944920208794,20.694657186665705,95.01878319540637,49.133815680448556,4903.7985821537495
3.1602791124163283,16.584918422854937,782.0258138945451,1.1203985961577623e-06,11.616629130949697,2.545455770824454,19.580628762169535,95.90265958380829,49.53954815254467,4850.511109297234
3.1033155518191453,15.22382847755735,846.7883666860363,1.096583639369695e-06,11.422055131059237,2.5284968275915043,20.80267013189335,94.3777493803047,46.727069949463115,4973.243661247612
3.187510682446865,15.991065967873226,771.853939200585,1.021348861030327e-06,11.013376795278502,2.5611777359348578,19.785595008608066,97.93996096967899,48.18159059330639,4527.702211913425
3.2620937376498182,14.678255828427602,863.7666582683224,1.0677689813458527e-06,11.158521841120415,2.5413558695322536,21.39815074977562,94.0443837865444,46.52221337858579,4650.881234797748
3.4545653876670506,15.693784947714615,781.4085016649511,9.985831870256619e-07,10.930875688196883,2.4173497029637367,22.450404286603163,88.13660458342966,50.45306958054041,4859.912782743065
3.236659433713835,14.675732588190751,831.4127575795887,1.0776753074079037e-06,11.671824314204503,2.5260688268817515,19.82849145998347,94.96476231652444,52.19060660814024,4802.375897058172
3.2493497259416317,14.941970810038354,800.152914300033,1.073052468217988e-06,10.99227615470745,2.413324160132945,20.97945727070784,86.49293675170321,52.77801983765134,5008.166070053837
3.208634890122594,16.500806730346675,830.4761616784707,9.756816210731876e-07,11.19394636159576,2.5300008508640657,19.948293189281145,96.89759386260593,51.38416582232998,4799.417686860838
2.9730655856009203,15.213401362655029,793.3597131326158,1.0060252183590136e-06,11.60998896090232,2.473533834291106,21.40623780532807,91.80764350423908,48.6025419327116,5070.12699814228
3.2188048782754346,15.466692162216898,805.8293857140989,1.0436008021374853e-06,10.765612673401819,2.7784176126096485,19.515231974752158,96.17995513434482,46.64849045721519,4824.225584769927
3.2319920523011025,15.870082390465763,812.5389749645923,1.0433470657363935e-06,11.814540454044463,2.5183972028982606,20.955805886610822,100.58351023468454,47.007429909638844,4924.001734462136
3.544105278420023,15.643476646698387,778.7878705541187,1.0054413251117298e-06,10.449700465411556,2.3809279627252917,19.847425092102434,91.9388573398504,47.99889269709666,4663.287547774231
3.203388824367603,15.434653475841266,835.4559445204227,1.0735039654933296e-06,11.867384060832249,2.5092823069081462,20.40025892668783,99.62756521647424,48.77256488709661,4728.226108903381
3.269192923872295,15.56936345016245,794.8523628292887,1.06819547018401e-06,10.98492068047147,2.5754371859211327,19.727018036810698,93.91871728419643,50.25240068624525,4898.854389609194
3.2277443721970682,16.823886733471813,804.1902377834759,1.0498361372371853e-06,11.05280916763756,2.6921140540166832,21.257558585850518,102.28343566267196,48.528699982304076,5032.756592581021
3.083043093511563,15.31597029544316,779.4267103955939,1.0265565761194205e-06,10.326626085669604,2.463925903703483,19.896396356794792,94.18945253115926,51.27147734880984,4866.766297186743
3.384174020393476,15.477864195297736,728.6065026112915,1.103484770360309e-06,10.977775495771418,2.3638855189064665,21.0452013939722,92.37686175571726,50.12055644318377,4714.194063793975
3.3356357701998687,16.00276835810005,805.7080032734737,1.1297196568249833e-06,10.725724243568346,2.6062859322090466,20.312119442182283,98.22347435486488,50.61693825825627,4991.679621624015
3.3427655820852187,16.03961142907869,890.3749201206166,1.0395558914356963e-06,10.928946442253087,2.384637451974936,20.50627261615133,93.93413020509688,52.90849511261379,4317.222826838939
3.124304065422216,16.0928344796693,837.5995779287954,1.0345909570079866e-06,11.14963432164823,2.480186058985008,20.72738960375702,92.38771399021175,48.21655193903905,4463.962528913904
3.4262845390087646,15.758964870405205,811.5864715869274,1.0819091141275964e-06,11.651124884814466,2.4984106865901827,19.982543744165937,93.78314821461571,51.45824638552401,4863.417706677157
3.0642160962308163,14.666678781579026,803.7703340179175,1.0463587524635965e-06,11.32449688098959,2.5175926913886606,20.789089517652638,95.4450123742094,50.58732507315745,4738.107803840907
3.3244985493245998,16.37676108274466,813.1424752194697,1.0561401229267792e-06,11.379587940648427,2.5944256060091533,21.882878559587624,100.75422450599258,49.94536932017468,4851.258037813387
3.535031408088288,14.670355746275593,830.2941575890978,1.0939996724947243e-06,10.758212695470506,2.455977278195499,19.98367795547215,88.22769159864852,52.41829182894078,4749.843217734459
3.1233932924784944,15.564540086184875,774.2308771384295,9.818724258285186e-07,10.864525184863634,2.497576104727084,21.59763792003499,95.7189193494626,52.41083226976951,4846.9612379681585
3.18053918242488,14.917309200744846,848.9376490050714,1.119647496302541e-06,12.082227976241672,2.523983876938698,21.872203512086113,98.02615773506496,48.71858911250953,4585.43428237498
3.2692358714967003,15.344915225273766,836.0716567823139,1.0671575334279117e-06,10.94952089442315,2.540738763027654,19.966802167216883,96.38070246637001,50.2716514939991,4849.126574610235
3.1926401099440147,15.58973917001742,836.2658109248215,1.0470421237540788e-06,12.039320483812062,2.5357096019996193,19.44402397477507,100.65696163921417,51.21533153474838,4930.664262041153
3.058037605806511,15.58822291041233,827.2724722747253,1.0612634578541893e-06,11.191424987572972,2.5700805034544216,20.900078213034774,95.36620348408104,50.09753187387617,4974.712992258968
3.271209078474188,15.653185079424633,813.7511355773704,1.0639642061429166e-06,11.312346493630493,2.6114954062255396,20.203373203912136,94.94952008747592,51.841041222039,5126.3559791586595
3.1255586622438107,16.39020993110675,835.1003991231008,9.92243067540787e-07,11.806039237725745,2.5661048746543136,22.204923741482457,97.92716609250571,51.230475596654216,4791.67860185255
3.3281414254719763,15.678765633413056,832.5665258724673,1.1303446118659228e-06,11.907820709363188,2.572468277072658,20.69443850545021,96.04570255435038,54.37958307029508,4798.450618638769
3.1480712662753407,15.251978452563874,801.8941548864594,1.068830955915935e-06,11.291070818500016,2.366906669076351,20.007390679642587,94.17664403759136,47.5690598654348,4458.2941996763275
3.4730184464941862,15.999491552350664,794.8482017684361,1.0864849558407256e-06,11.175068018941571,2.5321040971589093,19.726943755757883,97.65097286501167,50.4274946153769,4647.709207372949
3.169751551045159,16.141522291732414,816.9284803519097,1.1087208650731733e-06,11.335948064435351,2.5757002084660523,21.582279737930595,93.18330663034583,48.83893965333885,4713.066088441987
3.2320935647844333,14.654644647773809,864.1320713173349,1.0249212843465216e-06,11.525092993822497,2.60112126615299,20.213072399421435,93.34644949102993,51.910469709956196,4950.447312394748
3.382888562660698,15.782757304329047,773.4777156153505,1.0893160355623472e-06,11.787152068857221,2.457627429829119,20.72696461600989,93.6697261857584,47.411668287811565,4635.814032581449
3.1168736481953476,15.84982833141431,766.1363446012689,1.0581191389138993e-06,11.393318750564703,2.461190315080028,21.48693580601404,100.8750114799563,51.3979582466202,4904.454907538474
3.310125573801711,15.23687824747705,819.3787193631046,1.1063142325808379e-06,11.683648245624973,2.469974324106958,20.299721212495314,83.3705598112507,49.42294482291118,4753.845758456621
3.453898742394078,16.272147770951168,815.7712499667467,9.794766876450079e-07,12.159251289204752,2.5824752987769997,20.667666153253645,97.22014833199941,49.21665788475035,4721.556070836729
3.073107007303488,15.333833567497166,819.8597040960516,1.066825589539213e-06,11.595625332370018,2.632992198463786,20.69698496899988,95.84191789848866,47.77659263297814,4803.709492842186
3.3105566749774393,15.506932350502918,822.2604975575001,1.0457329524718025e-06,11.573936961584566,2.487416016935763,21.281937968601625,89.2802869544605,49.7722493367658,4683.021065449206
3.3224710702344775,15.325595663063687,807.1432490742392,1.0906087535587259e-06,10.74630027103986,2.620672079796437,21.210346656459006,96.90661154173695,52.9209866614551,4676.894603804488
3.3931872584397205,15.445054210759007,863.0551303299507,1.0927388327033046e-06,10.246424313700722,2.541520389904078,20.54324505282758,97.54739391306704,50.674617155641386,4435.091631493838
3.129396160637517,14.761447420813425,762.4498235161487,1.042699701331363e-06,11.639515599587003,2.516655340414161,20.783510392936652,97.98859451014472,52.004438181296436,4713.542734332274
3.1202953868404264,14.551982986390406,787.7151660272816,1.0429907319588065e-06,11.427960532913762,2.5080421697566755,20.427371282333972,85.58074730932456,54.11400883869312,4670.440181459696
3.365115258281339,16.429494239058982,811.449474484031,1.0693195619434628e-06,11.245062771520637,2.6051756388182628,19.514869706852014,100.97350611799072,51.27606689067694,4664.659029288457
3.337480059992126,14.924111810720785,761.3525521056814,1.036034216976061e-06,11.603432502264633,2.5627760887433824,20.959510621404455,92.92033970758338,49.61147770547746,4843.504463134525
3.3333683654690835,14.837752115561237,809.2820558122686,1.1112829024590824e-06,11.47371215821932,2.7603462970322084,22.321326734817596,98.38032583846547,51.69928677916987,4890.704766689248
3.3480653710963173,14.12236089794538,869.286692931024,1.0596911656904591e-06,12.030809725016608,2.4439772480438706,20.022065410120955,98.59423895335607,49.65070926531067,4810.534299653832
3.214423959722499,15.061413079236292,815.8962945372666,9.509504570261956e-07,11.561206650396828,2.5828712429454086,20.118813366279877,92.40263356573494,49.73656559479481,4957.187763204591
3.3370223808497617,14.641289338563148,822.8390745828975,1.0604355907148447e-06,11.18700475499466,2.4770621392230434,20.042512607697724,98.29574388954846,47.67942489158451,4878.250424267392
3.3470912722423285,16.478046373518577,774.3131043960126,1.0323334073582335e-06,11.998663332740763,2.442830098530395,21.37278396030049,94.29401137840681,52.65184304095297,4713.277928601164
3.215721315739211,16.09015711833208,795.4094238586681,1.0072645279141659e-06,11.451223519324156,2.529930828588872,21.148481105179066,87.84026552476176,49.991792566573864,4682.345274390945
3.559513427722843,15.042683191830577,803.3749745470293,1.0247163768021737e-06,11.805065012869475,2.5451380666537164,20.64899929951689,100.2546701158809,51.150664424834375,4831.480424531233
3.3771315636091668,16.865411323619686,805.3491078139477,1.0832988039399409e-06,11.35059588534179,2.826917681817476,20.022515883285966,92.81625415371276,48.68130016224793,4882.4135718407715
3.158286747298003,16.08216667320933,857.6392269440669,1.1364274199339975e-06,11.280540658049835,2.512984056758984,20.867614252747195,92.51668660994122,51.67647578505558,5040.904867631417
3.405464472977824,15.276374660588177,834.1170764203022,1.0931038820846197e-06,11.630617341563577,2.4173749325130887,19.49429330548944,94.25131517232775,49.24765933416758,5002.5927037548645
3.1908701061003395,13.932800425204412,779.7373162564537,1.0538771909555642e-06,11.607554914060913,2.5596829073033858,20.920136298670617,96.84402065255087,50.51284413908438,4672.729357227296
3.4269202722651126,16.902354342856203,824.1631770112358,1.1002862293768477e-06,11.834474218628838,2.322093417298056,21.531116491084596,95.58633229150016,52.58975216078245,4757.784785909615
3.478386222938282,14.62570267734536,832.4824830320032,1.061228527125665e-06,11.496737649812767,2.5231174588864653,19.76927207004548,97.91124026820206,52.41797568324017,4906.6334571994175
3.2171320382829736,14.470034025609172,853.5452068434071,1.0515309029477167e-06,10.777237209713233,2.5342560787481476,19.53979108842151,90.68204515859365,50.771036771518624,4983.658418053981
